"train/global_step","[paper]GEPO_diff4 - _step","[paper]GEPO_diff4 - _step__MIN","[paper]GEPO_diff4 - _step__MAX","[paper]GEPO_diff4 - train/cppo_kl","[paper]GEPO_diff4 - train/cppo_kl__MIN","[paper]GEPO_diff4 - train/cppo_kl__MAX","[paper]GEPO_diff32 - _step","[paper]GEPO_diff32 - _step__MIN","[paper]GEPO_diff32 - _step__MAX","[paper]GEPO_diff32 - train/cppo_kl","[paper]GEPO_diff32 - train/cppo_kl__MIN","[paper]GEPO_diff32 - train/cppo_kl__MAX"
"488","19718","19718","19718","0.0013783968752250075","0.0013783968752250075","0.0013783968752250075","19718","19718","19718","0.0020370130223454908","0.0020370130223454908","0.0020370130223454908"
"489","19753","19753","19753","0.0011365321988705546","0.0011365321988705546","0.0011365321988705546","19753","19753","19753","0.00189626042265445","0.00189626042265445","0.00189626042265445"
"490","19788","19788","19788","0.0010316081024939194","0.0010316081024939194","0.0010316081024939194","19788","19788","19788","0.001879063478554599","0.001879063478554599","0.001879063478554599"
"491","19823","19823","19823","0.0012078554718755186","0.0012078554718755186","0.0012078554718755186","19823","19823","19823","0.002176243899157271","0.002176243899157271","0.002176243899157271"
"492","19858","19858","19858","0.0011644942569546402","0.0011644942569546402","0.0011644942569546402","19858","19858","19858","0.002028661474469118","0.002028661474469118","0.002028661474469118"
"493","19893","19893","19893","0.001128780742874369","0.001128780742874369","0.001128780742874369","19893","19893","19893","0.0019739677663892508","0.0019739677663892508","0.0019739677663892508"
"494","19928","19928","19928","0.0011333514485158958","0.0011333514485158958","0.0011333514485158958","19928","19928","19928","0.0022350356593960896","0.0022350356593960896","0.0022350356593960896"
"495","19963","19963","19963","0.0010707321634981781","0.0010707321634981781","0.0010707321634981781","19963","19963","19963","0.0024250259157270193","0.0024250259157270193","0.0024250259157270193"
"496","19998","19998","19998","0.0012306913267821074","0.0012306913267821074","0.0012306913267821074","19998","19998","19998","0.0019324289896758273","0.0019324289896758273","0.0019324289896758273"
"497","20033","20033","20033","0.0011367923580110073","0.0011367923580110073","0.0011367923580110073","20033","20033","20033","0.0019724525773199275","0.0019724525773199275","0.0019724525773199275"
"498","20068","20068","20068","0.0012241134099895135","0.0012241134099895135","0.0012241134099895135","20068","20068","20068","0.00236614745517727","0.00236614745517727","0.00236614745517727"
"499","20103","20103","20103","0.0011998998379567638","0.0011998998379567638","0.0011998998379567638","20103","20103","20103","0.0019174308108631521","0.0019174308108631521","0.0019174308108631521"
"500","20138","20138","20138","0.0011092208806076087","0.0011092208806076087","0.0011092208806076087","20138","20138","20138","0.0021596456790575758","0.0021596456790575758","0.0021596456790575758"
"501","20173","20173","20173","0.0012009987694909796","0.0012009987694909796","0.0012009987694909796","20173","20173","20173","0.0024397907545790076","0.0024397907545790076","0.0024397907545790076"
"502","20208","20208","20208","0.0011890589812537655","0.0011890589812537655","0.0011890589812537655","20208","20208","20208","0.0025103074294747785","0.0025103074294747785","0.0025103074294747785"
"503","20243","20243","20243","0.0013085816608509049","0.0013085816608509049","0.0013085816608509049","20243","20243","20243","0.0009878217533696443","0.0009878217533696443","0.0009878217533696443"
"504","20278","20278","20278","0.0011363662488292903","0.0011363662488292903","0.0011363662488292903","20278","20278","20278","0.0010389003073214553","0.0010389003073214553","0.0010389003073214553"
"505","20313","20313","20313","0.0011970827617915347","0.0011970827617915347","0.0011970827617915347","20313","20313","20313","0.0013997329515405","0.0013997329515405","0.0013997329515405"
"506","20348","20348","20348","0.014462655803072266","0.014462655803072266","0.014462655803072266","20348","20348","20348","0.0015280385123332962","0.0015280385123332962","0.0015280385123332962"
"507","20383","20383","20383","0.001229502391652204","0.001229502391652204","0.001229502391652204","20383","20383","20383","0.0010362674947828054","0.0010362674947828054","0.0010362674947828054"
"508","20418","20418","20418","0.0012641887151403353","0.0012641887151403353","0.0012641887151403353","20418","20418","20418","0.0014913246996002272","0.0014913246996002272","0.0014913246996002272"
"509","20453","20453","20453","0.0010822761032613926","0.0010822761032613926","0.0010822761032613926","20453","20453","20453","0.0016395648417528719","0.0016395648417528719","0.0016395648417528719"
"510","20488","20488","20488","0.0011188568532816134","0.0011188568532816134","0.0011188568532816134","20488","20488","20488","0.00171504111494869","0.00171504111494869","0.00171504111494869"
"511","20523","20523","20523","0.0010487935433047824","0.0010487935433047824","0.0010487935433047824","20523","20523","20523","0.000988791107374709","0.000988791107374709","0.000988791107374709"
"512","20558","20558","20558","0.0010820706520462409","0.0010820706520462409","0.0010820706520462409","20558","20558","20558","0.0017119910044129938","0.0017119910044129938","0.0017119910044129938"
"513","20970","20970","20970","0.001097664913686458","0.001097664913686458","0.001097664913686458","20970","20970","20970","0.0011252515250816941","0.0011252515250816941","0.0011252515250816941"
"514","21005","21005","21005","0.0012401656131260097","0.0012401656131260097","0.0012401656131260097","21005","21005","21005","0.0012906947522424161","0.0012906947522424161","0.0012906947522424161"
"515","21040","21040","21040","0.0012767153675667942","0.0012767153675667942","0.0012767153675667942","21040","21040","21040","0.0012250324944034219","0.0012250324944034219","0.0012250324944034219"
"516","21075","21075","21075","0.0014008663565618917","0.0014008663565618917","0.0014008663565618917","21075","21075","21075","0.0013443628486129455","0.0013443628486129455","0.0013443628486129455"
"517","21110","21110","21110","0.0012623856455320492","0.0012623856455320492","0.0012623856455320492","21110","21110","21110","0.0012764442508341745","0.0012764442508341745","0.0012764442508341745"
"518","21145","21145","21145","0.0018256473704241216","0.0018256473704241216","0.0018256473704241216","21145","21145","21145","0.0012838134716730565","0.0012838134716730565","0.0012838134716730565"
"519","21180","21180","21180","0.0011873411131091416","0.0011873411131091416","0.0011873411131091416","21180","21180","21180","0.0013650861365022138","0.0013650861365022138","0.0013650861365022138"
"520","21215","21215","21215","0.0012509870430221781","0.0012509870430221781","0.0012509870430221781","21215","21215","21215","0.0014468809531535953","0.0014468809531535953","0.0014468809531535953"
"521","21250","21250","21250","0.001301183961913921","0.001301183961913921","0.001301183961913921","21250","21250","21250","0.001199601698317565","0.001199601698317565","0.001199601698317565"
"522","21285","21285","21285","0.0011230288582737558","0.0011230288582737558","0.0011230288582737558","21285","21285","21285","0.0012435697281034663","0.0012435697281034663","0.0012435697281034663"
"523","21320","21320","21320","0.0010066881950479","0.0010066881950479","0.0010066881950479","21320","21320","21320","0.0011260189348831773","0.0011260189348831773","0.0011260189348831773"
"524","21355","21355","21355","0.001067019984475337","0.001067019984475337","0.001067019984475337","21355","21355","21355","0.001112607613322325","0.001112607613322325","0.001112607613322325"
"525","21390","21390","21390","0.001083740993635729","0.001083740993635729","0.001083740993635729","21390","21390","21390","0.0012851355713792145","0.0012851355713792145","0.0012851355713792145"
"526","21425","21425","21425","0.0010603117989376187","0.0010603117989376187","0.0010603117989376187","21425","21425","21425","0.001329475111560896","0.001329475111560896","0.001329475111560896"
"527","21460","21460","21460","0.0012094795529264957","0.0012094795529264957","0.0012094795529264957","21460","21460","21460","0.001501423292211257","0.001501423292211257","0.001501423292211257"
"528","21495","21495","21495","0.001110576260543894","0.001110576260543894","0.001110576260543894","21495","21495","21495","0.0013483516522683203","0.0013483516522683203","0.0013483516522683203"
"529","21530","21530","21530","0.0011296699012746103","0.0011296699012746103","0.0011296699012746103","21530","21530","21530","0.0014376358303707093","0.0014376358303707093","0.0014376358303707093"
"530","21565","21565","21565","0.0013036956515861675","0.0013036956515861675","0.0013036956515861675","21565","21565","21565","0.001184675405966118","0.001184675405966118","0.001184675405966118"
"531","21600","21600","21600","0.0009806853195186704","0.0009806853195186704","0.0009806853195186704","21600","21600","21600","0.0016300711286021397","0.0016300711286021397","0.0016300711286021397"
"532","21635","21635","21635","0.0011786472241510637","0.0011786472241510637","0.0011786472241510637","21635","21635","21635","0.0014109227195149288","0.0014109227195149288","0.0014109227195149288"
"533","21670","21670","21670","0.0012294139960431494","0.0012294139960431494","0.0012294139960431494","21670","21670","21670","0.0015127541410038248","0.0015127541410038248","0.0015127541410038248"
"534","21705","21705","21705","0.0011315522133372724","0.0011315522133372724","0.0011315522133372724","21705","21705","21705","0.0015652922447770834","0.0015652922447770834","0.0015652922447770834"
"535","21740","21740","21740","0.0010976830453728326","0.0010976830453728326","0.0010976830453728326","21740","21740","21740","0.001485848129959777","0.001485848129959777","0.001485848129959777"
"536","21775","21775","21775","0.001103595772292465","0.001103595772292465","0.001103595772292465","21775","21775","21775","0.0018993412086274475","0.0018993412086274475","0.0018993412086274475"
"537","21810","21810","21810","0.0011626575142145157","0.0011626575142145157","0.0011626575142145157","21810","21810","21810","0.001824612685595639","0.001824612685595639","0.001824612685595639"
"538","21845","21845","21845","0.0017994797235587612","0.0017994797235587612","0.0017994797235587612","21845","21845","21845","0.0017067527514882386","0.0017067527514882386","0.0017067527514882386"
"539","21880","21880","21880","0.001132576508098282","0.001132576508098282","0.001132576508098282","21880","21880","21880","0.001761735329637304","0.001761735329637304","0.001761735329637304"
"540","21915","21915","21915","0.0011358432748238556","0.0011358432748238556","0.0011358432748238556","21915","21915","21915","0.001968409604160115","0.001968409604160115","0.001968409604160115"
"541","21950","21950","21950","0.0010767830099212006","0.0010767830099212006","0.0010767830099212006","21950","21950","21950","0.001971110628801398","0.001971110628801398","0.001971110628801398"
"542","21985","21985","21985","0.0010902123467531055","0.0010902123467531055","0.0010902123467531055","21985","21985","21985","0.0015457493282156065","0.0015457493282156065","0.0015457493282156065"
"543","22020","22020","22020","0.001157352584414184","0.001157352584414184","0.001157352584414184","22020","22020","22020","0.0019436285365372896","0.0019436285365372896","0.0019436285365372896"
"544","22055","22055","22055","0.001086304175260011","0.001086304175260011","0.001086304175260011","22055","22055","22055","0.002342347346711904","0.002342347346711904","0.002342347346711904"
"545","22090","22090","22090","0.001037024827382993","0.001037024827382993","0.001037024827382993","22090","22090","22090","0.0020600420248229057","0.0020600420248229057","0.0020600420248229057"
"546","22125","22125","22125","0.001037329413520638","0.001037329413520638","0.001037329413520638","22125","22125","22125","0.002277974766911939","0.002277974766911939","0.002277974766911939"
"547","22160","22160","22160","0.0011507055678521283","0.0011507055678521283","0.0011507055678521283","22160","22160","22160","0.0021970505185890943","0.0021970505185890943","0.0021970505185890943"
