"train/global_step","[paper]GRPO_online - _step","[paper]GRPO_online - _step__MIN","[paper]GRPO_online - _step__MAX","[paper]GRPO_online - train/sts_var/ratio_pEqQ","[paper]GRPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GRPO_online - train/sts_var/ratio_pEqQ__MAX","[paper]GEPO_online - _step","[paper]GEPO_online - _step__MIN","[paper]GEPO_online - _step__MAX","[paper]GEPO_online - train/sts_var/ratio_pEqQ","[paper]GEPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GEPO_online - train/sts_var/ratio_pEqQ__MAX","[paper]GSPO_online - _step","[paper]GSPO_online - _step__MIN","[paper]GSPO_online - _step__MAX","[paper]GSPO_online - train/sts_var/ratio_pEqQ","[paper]GSPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GSPO_online - train/sts_var/ratio_pEqQ__MAX"
"112","3851","3851","3851","0.0008407727582380176","0.0008407727582380176","0.0008407727582380176","3851","3851","3851","0.0011649482476059347","0.0011649482476059347","0.0011649482476059347","3851","3851","3851","0.0010182513869949616","0.0010182513869949616","0.0010182513869949616"
"113","3880","3880","3880","0.0014867751087876968","0.0014867751087876968","0.0014867751087876968","3880","3880","3880","0.0014763843573746271","0.0014763843573746271","0.0014763843573746271","3880","3880","3880","0.0013015831718803383","0.0013015831718803383","0.0013015831718803383"
"114","3909","3909","3909","0.000976113646174781","0.000976113646174781","0.000976113646174781","3909","3909","3909","0.0008414032381551806","0.0008414032381551806","0.0008414032381551806","3909","3909","3909","0.0008975382406788412","0.0008975382406788412","0.0008975382406788412"
"115","3938","3938","3938","0.0007532719610026106","0.0007532719610026106","0.0007532719610026106","3938","3938","3938","0.0006965678949200083","0.0006965678949200083","0.0006965678949200083","3938","3938","3938","0.0005773011762357783","0.0005773011762357783","0.0005773011762357783"
"116","3967","3967","3967","0.0007175357677624561","0.0007175357677624561","0.0007175357677624561","3967","3967","3967","0.0007620939140906557","0.0007620939140906557","0.0007620939140906557","3967","3967","3967","0.0007287441749213031","0.0007287441749213031","0.0007287441749213031"
"117","3996","3996","3996","0.0006756419561497751","0.0006756419561497751","0.0006756419561497751","3996","3996","3996","0.0007044938720355276","0.0007044938720355276","0.0007044938720355276","3996","3996","3996","0.0008304577568196692","0.0008304577568196692","0.0008304577568196692"
"118","4025","4025","4025","0.0010512544904486276","0.0010512544904486276","0.0010512544904486276","4025","4025","4025","0.0008880326240614522","0.0008880326240614522","0.0008880326240614522","4025","4025","4025","0.001116154415285564","0.001116154415285564","0.001116154415285564"
"119","4054","4054","4054","0.0012857502370025031","0.0012857502370025031","0.0012857502370025031","4054","4054","4054","0.0012070583943568636","0.0012070583943568636","0.0012070583943568636","4054","4054","4054","0.001144994173955638","0.001144994173955638","0.001144994173955638"
"120","4083","4083","4083","0.0009003743489301996","0.0009003743489301996","0.0009003743489301996","4083","4083","4083","0.000980076005362207","0.000980076005362207","0.000980076005362207","4083","4083","4083","0.0009157519707514439","0.0009157519707514439","0.0009157519707514439"
"121","4112","4112","4112","0.0013129311191732995","0.0013129311191732995","0.0013129311191732995","4112","4112","4112","0.0012213088339194655","0.0012213088339194655","0.0012213088339194655","4112","4112","4112","0.0015063898244989105","0.0015063898244989105","0.0015063898244989105"
"122","4141","4141","4141","0.0016740653663873672","0.0016740653663873672","0.0016740653663873672","4141","4141","4141","0.0015970583190210164","0.0015970583190210164","0.0015970583190210164","4141","4141","4141","0.0013873746065655723","0.0013873746065655723","0.0013873746065655723"
"123","4170","4170","4170","0.00025490081316092983","0.00025490081316092983","0.00025490081316092983","4170","4170","4170","0.00023733431407890748","0.00023733431407890748","0.00023733431407890748","4170","4170","4170","0.0002820329009409761","0.0002820329009409761","0.0002820329009409761"
"124","4199","4199","4199","0.00044796726797358133","0.00044796726797358133","0.00044796726797358133","4199","4199","4199","0.0004515769724093843","0.0004515769724093843","0.0004515769724093843","4199","4199","4199","0.00040854090730135795","0.00040854090730135795","0.00040854090730135795"
"125","4228","4228","4228","0.0008458021511614788","0.0008458021511614788","0.0008458021511614788","4228","4228","4228","0.000843046274894732","0.000843046274894732","0.000843046274894732","4228","4228","4228","0.0007898293188191019","0.0007898293188191019","0.0007898293188191019"
"126","4257","4257","4257","0.0012199911288917065","0.0012199911288917065","0.0012199911288917065","4257","4257","4257","0.0010443804349051788","0.0010443804349051788","0.0010443804349051788","4257","4257","4257","0.0010306115764251444","0.0010306115764251444","0.0010306115764251444"
"127","4286","4286","4286","0.0028254821663722396","0.0028254821663722396","0.0028254821663722396","4286","4286","4286","0.0030205843067960814","0.0030205843067960814","0.0030205843067960814","4286","4286","4286","0.002933709678472951","0.002933709678472951","0.002933709678472951"
"128","4315","4315","4315","0.002079880388919264","0.002079880388919264","0.002079880388919264","4315","4315","4315","0.0016863353448570706","0.0016863353448570706","0.0016863353448570706","4315","4315","4315","0.0016742638545110822","0.0016742638545110822","0.0016742638545110822"
"129","4495","4495","4495","0.0005860078126715962","0.0005860078126715962","0.0005860078126715962","4495","4495","4495","0.0007691181344853248","0.0007691181344853248","0.0007691181344853248","4495","4495","4495","0.00037305067053239327","0.00037305067053239327","0.00037305067053239327"
"130","4524","4524","4524","0.0010001388873206452","0.0010001388873206452","0.0010001388873206452","4524","4524","4524","0.0010668315917428117","0.0010668315917428117","0.0010668315917428117","4524","4524","4524","0.0009724734154588077","0.0009724734154588077","0.0009724734154588077"
"131","4553","4553","4553","0.0011122047144453973","0.0011122047144453973","0.0011122047144453973","4553","4553","4553","0.0011172711238032207","0.0011172711238032207","0.0011172711238032207","4553","4553","4553","0.0015795306462678127","0.0015795306462678127","0.0015795306462678127"
"132","4582","4582","4582","0.0016239555880019907","0.0016239555880019907","0.0016239555880019907","4582","4582","4582","0.0016319310161634348","0.0016319310161634348","0.0016319310161634348","4582","4582","4582","0.0015160688308242243","0.0015160688308242243","0.0015160688308242243"
"133","4611","4611","4611","0.0011179680222994648","0.0011179680222994648","0.0011179680222994648","4611","4611","4611","0.0011244246597925667","0.0011244246597925667","0.0011244246597925667","4611","4611","4611","0.0008057379964157008","0.0008057379964157008","0.0008057379964157008"
"134","4640","4640","4640","0.0017070360045181587","0.0017070360045181587","0.0017070360045181587","4640","4640","4640","0.0014473848932539113","0.0014473848932539113","0.0014473848932539113","4640","4640","4640","0.0018544541817391291","0.0018544541817391291","0.0018544541817391291"
"135","4669","4669","4669","0.0011421134986449033","0.0011421134986449033","0.0011421134986449033","4669","4669","4669","0.001107552943722112","0.001107552943722112","0.001107552943722112","4669","4669","4669","0.0009946061836672015","0.0009946061836672015","0.0009946061836672015"
"136","4698","4698","4698","0.0010850205144379288","0.0010850205144379288","0.0010850205144379288","4698","4698","4698","0.0010461793826834764","0.0010461793826834764","0.0010461793826834764","4698","4698","4698","0.001166064444987569","0.001166064444987569","0.001166064444987569"
"137","4727","4727","4727","0.000977858293481404","0.000977858293481404","0.000977858293481404","4727","4727","4727","0.001127678289776668","0.001127678289776668","0.001127678289776668","4727","4727","4727","0.0010715248645283282","0.0010715248645283282","0.0010715248645283282"
"138","4756","4756","4756","0.0022957662877161056","0.0022957662877161056","0.0022957662877161056","4756","4756","4756","0.0023998466349439695","0.0023998466349439695","0.0023998466349439695","4756","4756","4756","0.002424817153951153","0.002424817153951153","0.002424817153951153"
"139","4785","4785","4785","0.001114867935939401","0.001114867935939401","0.001114867935939401","4785","4785","4785","0.001185183814868651","0.001185183814868651","0.001185183814868651","4785","4785","4785","0.0011196889799975906","0.0011196889799975906","0.0011196889799975906"
"140","4814","4814","4814","0.0009424076151844929","0.0009424076151844929","0.0009424076151844929","4814","4814","4814","0.001140080454206327","0.001140080454206327","0.001140080454206327","4814","4814","4814","0.0009001460330182454","0.0009001460330182454","0.0009001460330182454"
"141","4843","4843","4843","0.0004110745803700411","0.0004110745803700411","0.0004110745803700411","4843","4843","4843","0.0005607191560557112","0.0005607191560557112","0.0005607191560557112","4843","4843","4843","0.0005952116625849158","0.0005952116625849158","0.0005952116625849158"
"142","4872","4872","4872","0.0017597713158465922","0.0017597713158465922","0.0017597713158465922","4872","4872","4872","0.001803960622055456","0.001803960622055456","0.001803960622055456","4872","4872","4872","0.0016697928513167426","0.0016697928513167426","0.0016697928513167426"
"143","4901","4901","4901","0.0014984099980210885","0.0014984099980210885","0.0014984099980210885","4901","4901","4901","0.000800559799245093","0.000800559799245093","0.000800559799245093","4901","4901","4901","0.0007464664176950464","0.0007464664176950464","0.0007464664176950464"
"144","4930","4930","4930","0.001501407372415997","0.001501407372415997","0.001501407372415997","4930","4930","4930","0.0013252317439764738","0.0013252317439764738","0.0013252317439764738","4930","4930","4930","0.001430108060958446","0.001430108060958446","0.001430108060958446"
"145","4959","4959","4959","0.002513655010261573","0.002513655010261573","0.002513655010261573","4959","4959","4959","0.0023438071439159103","0.0023438071439159103","0.0023438071439159103","4959","4959","4959","0.002241945738205686","0.002241945738205686","0.002241945738205686"
"146","4988","4988","4988","0.0004902381342617446","0.0004902381342617446","0.0004902381342617446","4988","4988","4988","0.00039170264744825545","0.00039170264744825545","0.00039170264744825545","4988","4988","4988","0.00041443471127422526","0.00041443471127422526","0.00041443471127422526"
"147","5017","5017","5017","0.0013614982526632957","0.0013614982526632957","0.0013614982526632957","5017","5017","5017","0.0010090952273458242","0.0010090952273458242","0.0010090952273458242","5017","5017","5017","0.001053119805874303","0.001053119805874303","0.001053119805874303"
"148","5046","5046","5046","0.0006256397464312613","0.0006256397464312613","0.0006256397464312613","5046","5046","5046","0.0006882189136376837","0.0006882189136376837","0.0006882189136376837","5046","5046","5046","0.0006704430479658186","0.0006704430479658186","0.0006704430479658186"
"149","5075","5075","5075","0.0007644445458936389","0.0007644445458936389","0.0007644445458936389","5075","5075","5075","0.0007430871773976833","0.0007430871773976833","0.0007430871773976833","5075","5075","5075","0.0008452896454400616","0.0008452896454400616","0.0008452896454400616"
"150","5104","5104","5104","0.001275264898140449","0.001275264898140449","0.001275264898140449","5104","5104","5104","0.0015718922149972059","0.0015718922149972059","0.0015718922149972059","5104","5104","5104","0.0014880632952554151","0.0014880632952554151","0.0014880632952554151"
"151","5133","5133","5133","0.0010620811208355008","0.0010620811208355008","0.0010620811208355008","5133","5133","5133","0.0011695284028974129","0.0011695284028974129","0.0011695284028974129","5133","5133","5133","0.001107775100535946","0.001107775100535946","0.001107775100535946"
"152","5162","5162","5162","0.0023994871007744223","0.0023994871007744223","0.0023994871007744223","5162","5162","5162","0.0021551033132709563","0.0021551033132709563","0.0021551033132709563","5162","5162","5162","0.0021292013552738354","0.0021292013552738354","0.0021292013552738354"
"153","5191","5191","5191","0.0014867181598674506","0.0014867181598674506","0.0014867181598674506","5191","5191","5191","0.0014340767957037315","0.0014340767957037315","0.0014340767957037315","5191","5191","5191","0.0013593084586318582","0.0013593084586318582","0.0013593084586318582"
"154","5220","5220","5220","0.000543753771125921","0.000543753771125921","0.000543753771125921","5220","5220","5220","0.0007219773469842039","0.0007219773469842039","0.0007219773469842039","5220","5220","5220","0.0006820002563472372","0.0006820002563472372","0.0006820002563472372"
"155","5249","5249","5249","0.0011646521488728467","0.0011646521488728467","0.0011646521488728467","5249","5249","5249","0.0009073080473172013","0.0009073080473172013","0.0009073080473172013","5249","5249","5249","0.0007513593554904219","0.0007513593554904219","0.0007513593554904219"
"156","5278","5278","5278","0.00041650816092442255","0.00041650816092442255","0.00041650816092442255","5278","5278","5278","0.00022394649113266496","0.00022394649113266496","0.00022394649113266496","5278","5278","5278","0.00034353488217675476","0.00034353488217675476","0.00034353488217675476"
"157","5307","5307","5307","0.0008320410252053989","0.0008320410252053989","0.0008320410252053989","5307","5307","5307","0.000981796731139184","0.000981796731139184","0.000981796731139184","5307","5307","5307","0.000964709459367441","0.000964709459367441","0.000964709459367441"
